Datetime,Search,Article_Count,Stock_value,Pos_Words,Neg_Words,YouTube_Vids,YT_Pos_Words,YT_Neg_Words
2022-02-07 14:51:14.423290,disney,34,142.50999450683594,6,1,20,0,0
2022-02-07 14:57:06.002790,disney,39,142.50999450683594,6,1,20,0,0
2022-02-07 15:03:00.272581,disney,47,142.50999450683594,6,2,20,0,0
2022-02-07 15:08:53.125732,disney,46,142.50999450683594,7,2,20,0,1
2022-02-07 15:14:42.652550,disney,40,142.50999450683594,5,2,20,1,0
2022-02-07 15:20:34.009435,disney,36,142.50999450683594,7,2,20,1,0
2022-02-07 15:26:30.511160,disney,35,142.50999450683594,6,2,20,1,1
2022-02-07 15:32:23.512898,disney,32,142.50999450683594,5,1,20,1,0
2022-02-07 15:38:10.650768,disney,28,142.50999450683594,4,1,20,1,0
2022-02-07 15:43:59.259144,disney,27,142.50999450683594,3,1,22,1,1
2022-02-07 15:49:45.997388,disney,26,142.50999450683594,3,0,20,1,0
2022-02-07 15:55:33.102244,disney,21,142.50999450683594,3,0,20,1,0
2022-02-07 16:07:33.979629,disney,38,142.50999450683594,4,1,20,1,0
2022-02-07 16:27:56.310024,disney,26,142.50999450683594,5,1,20,0,0
2022-02-07 16:33:45.167807,disney,24,142.50999450683594,3,1,20,0,0
2022-02-07 16:39:32.259722,disney,27,142.50999450683594,3,1,20,1,0
2022-02-07 17:04:30.853641,disney,33,142.50999450683594,4,0,20,0,0
2022-02-07 17:15:17.045579,disney,34,142.50999450683594,5,1,20,0,0
2022-02-07 17:21:03.101773,disney,27,142.50999450683594,3,1,20,0,0
2022-02-07 17:28:58.548255,disney,21,142.50999450683594,2,1,20,0,0
2022-02-07 17:36:51.154216,disney,21,142.50999450683594,2,1,20,0,0
2022-02-07 17:43:54.374924,disney,21,142.50999450683594,3,0,20,0,0
2022-02-07 17:49:41.190275,disney,22,142.50999450683594,5,1,20,0,0
2022-02-07 18:03:52.766643,disney,23,142.50999450683594,1,2,20,0,0
2022-02-07 18:09:39.226275,disney,28,142.50999450683594,2,2,20,0,0
2022-02-07 18:17:01.728954,disney,31,142.50999450683594,2,3,20,0,0
2022-02-07 18:28:15.772045,disney,24,142.50999450683594,2,2,20,0,0
2022-02-07 18:57:47.191641,disney,14,142.50999450683594,1,1,20,0,0
2022-02-07 19:04:52.310238,disney,20,142.50999450683594,0,1,20,1,0
2022-02-07 19:13:13.320423,disney,14,142.50999450683594,1,0,20,1,0
2022-02-07 19:21:31.816329,disney,11,142.50999450683594,1,0,20,1,0
2022-02-07 19:31:05.902300,disney,11,142.50999450683594,1,0,20,0,0
2022-02-07 19:39:04.449277,disney,8,142.50999450683594,0,0,20,0,0
2022-02-07 19:46:00.387378,disney,16,142.50999450683594,0,1,20,0,0
2022-02-07 19:51:50.294838,disney,16,142.50999450683594,1,1,20,0,0
2022-02-07 19:57:42.330904,disney,16,142.50999450683594,1,1,20,0,0
2022-02-07 20:03:32.389638,disney,26,142.50999450683594,7,2,20,0,0
2022-02-07 20:09:21.883645,disney,25,142.50999450683594,5,2,20,0,0
2022-02-07 20:15:12.980645,disney,24,142.50999450683594,5,2,20,0,0
2022-02-07 20:21:01.800299,disney,22,142.50999450683594,5,2,20,0,0
2022-02-07 20:26:51.889608,disney,21,142.50999450683594,5,2,20,0,0
2022-02-07 20:32:41.405337,disney,21,142.50999450683594,4,1,20,0,0
2022-02-07 20:38:30.558885,disney,18,142.50999450683594,4,0,20,0,0
2022-02-07 20:44:19.842586,disney,18,142.50999450683594,3,0,20,0,0
2022-02-07 20:50:05.497584,disney,17,142.50999450683594,3,0,20,0,0
2022-02-07 20:55:52.038049,disney,18,142.50999450683594,3,0,20,0,0
2022-02-07 21:01:37.794089,disney,14,142.50999450683594,2,0,20,0,0
2022-02-07 21:07:28.168518,disney,16,142.50999450683594,3,1,20,0,0
2022-02-07 21:13:20.019120,disney,17,142.50999450683594,2,1,20,0,0
2022-02-07 21:19:08.598090,disney,16,142.50999450683594,2,1,20,0,0
2022-02-07 21:24:57.954913,disney,13,142.50999450683594,2,1,20,0,0
2022-02-07 21:30:43.631754,disney,14,142.50999450683594,2,2,20,0,0
2022-02-07 21:36:32.158786,disney,12,142.50999450683594,1,2,20,0,0
2022-02-07 21:42:18.159982,disney,12,142.50999450683594,0,2,20,0,0
2022-02-07 21:48:08.142960,disney,9,142.50999450683594,0,1,20,0,0
2022-02-07 21:53:55.997189,disney,11,142.50999450683594,0,1,20,0,0
2022-02-07 21:59:42.007447,disney,12,142.50999450683594,0,1,20,0,0
2022-02-07 22:05:31.061772,disney,17,142.50999450683594,3,2,20,0,0
2022-02-07 22:11:18.934251,disney,20,142.50999450683594,1,2,20,0,0
2022-02-07 22:17:09.547514,disney,17,142.50999450683594,1,1,20,0,0
2022-02-07 22:22:59.799898,disney,19,142.50999450683594,1,1,20,0,0
2022-02-07 22:28:49.491720,disney,22,142.50999450683594,1,0,20,0,0
2022-02-07 22:34:36.600632,disney,20,142.50999450683594,1,0,20,0,0
2022-02-07 22:40:25.172358,disney,17,142.50999450683594,1,0,20,0,0
2022-02-07 22:46:13.171738,disney,18,142.50999450683594,2,0,20,0,0
2022-02-07 22:52:02.032788,disney,18,142.50999450683594,2,0,20,0,0
2022-02-07 22:58:44.207001,disney,15,142.50999450683594,2,0,20,0,0
2022-02-07 23:04:29.975081,disney,18,142.50999450683594,5,1,20,0,0
2022-02-07 23:10:16.014504,disney,19,142.50999450683594,5,0,20,0,0
2022-02-07 23:16:04.213039,disney,20,142.50999450683594,5,0,20,0,0
2022-02-07 23:21:51.468742,disney,20,142.50999450683594,5,0,20,1,0
2022-02-07 23:27:42.738299,disney,18,142.50999450683594,3,1,20,1,0
2022-02-07 23:33:33.146249,disney,17,142.50999450683594,2,1,20,1,0
2022-02-07 23:39:17.880197,disney,17,142.50999450683594,2,1,20,0,0
2022-02-07 23:45:03.366232,disney,17,142.50999450683594,3,1,20,0,0
2022-02-07 23:50:50.222685,disney,17,142.50999450683594,5,0,20,0,0
2022-02-07 23:56:37.718011,disney,12,142.50999450683594,4,0,20,0,0
2022-02-08 00:02:28.143622,disney,23,142.50999450683594,5,0,20,0,0
2022-02-08 00:08:18.850726,disney,22,142.50999450683594,4,0,20,0,0
2022-02-08 00:14:05.595223,disney,21,142.50999450683594,3,0,20,0,0
2022-02-08 00:19:51.693605,disney,20,142.50999450683594,3,0,20,0,0
2022-02-08 00:25:37.937290,disney,21,142.50999450683594,4,1,20,0,0
2022-02-08 00:31:25.472014,disney,22,142.50999450683594,4,1,20,0,0
2022-02-08 00:37:14.835465,disney,20,142.50999450683594,3,2,20,0,0
2022-02-08 00:43:01.845290,disney,16,142.50999450683594,3,2,20,0,0
2022-02-08 00:48:49.821904,disney,17,142.50999450683594,4,2,20,0,0
2022-02-08 00:54:36.681437,disney,14,142.50999450683594,3,2,20,0,0
2022-02-08 01:00:23.740683,disney,25,142.50999450683594,7,3,20,0,0
2022-02-08 01:06:10.054465,disney,26,142.50999450683594,6,2,20,0,0
2022-02-08 01:11:58.275613,disney,19,142.50999450683594,5,2,20,0,0
2022-02-08 01:17:45.661363,disney,19,142.50999450683594,4,2,20,0,1
2022-02-08 01:23:34.829727,disney,16,142.50999450683594,3,2,20,0,1
2022-02-08 01:29:20.423982,disney,18,142.50999450683594,3,0,20,0,1
2022-02-08 01:35:07.342373,disney,17,142.50999450683594,2,0,20,0,1
2022-02-08 01:40:54.978027,disney,22,142.50999450683594,3,0,20,0,1
2022-02-08 01:46:41.139239,disney,21,142.50999450683594,2,0,20,0,0
2022-02-08 01:53:20.421065,disney,24,142.50999450683594,2,0,20,0,0
2022-02-08 01:59:04.256536,disney,22,142.50999450683594,2,0,20,0,0
2022-02-08 02:04:49.101842,disney,26,142.50999450683594,3,1,20,0,0
2022-02-08 02:10:35.265546,disney,30,142.50999450683594,3,2,20,0,0
2022-02-08 02:16:19.657183,disney,28,142.50999450683594,1,1,20,0,0
2022-02-08 02:22:05.499069,disney,27,142.50999450683594,1,0,20,0,0
2022-02-08 02:27:51.958367,disney,23,142.50999450683594,1,0,20,0,0
2022-02-08 02:33:42.199010,disney,21,142.50999450683594,0,0,20,0,0
2022-02-08 02:39:26.782052,disney,22,142.50999450683594,0,0,20,0,0
2022-02-08 02:45:10.781754,disney,23,142.50999450683594,1,0,20,0,0
2022-02-08 02:50:55.530717,disney,19,142.50999450683594,1,0,20,0,0
2022-02-08 02:56:42.166409,disney,19,142.50999450683594,1,0,20,0,0
2022-02-08 03:02:31.489633,disney,26,142.50999450683594,2,1,20,0,1
2022-02-08 03:08:19.760825,disney,23,142.50999450683594,2,0,20,0,0
2022-02-08 03:14:09.164980,disney,22,142.50999450683594,2,0,20,0,0
2022-02-08 03:19:56.713768,disney,24,142.50999450683594,2,0,20,0,0
2022-02-08 03:25:43.837993,disney,25,142.50999450683594,2,0,20,0,0
2022-02-08 03:31:28.144172,disney,27,142.50999450683594,2,0,20,0,0
2022-02-08 03:37:14.852539,disney,26,142.50999450683594,3,1,20,0,0
2022-02-08 03:43:01.637483,disney,28,142.50999450683594,2,1,20,0,0
2022-02-08 03:48:50.977269,disney,27,142.50999450683594,2,1,20,0,0
2022-02-08 03:54:37.463426,disney,29,142.50999450683594,2,1,20,0,0
2022-02-08 04:00:22.383482,disney,34,142.50999450683594,4,1,20,0,0
2022-02-08 04:06:12.418414,disney,30,142.50999450683594,1,2,20,0,0
2022-02-08 04:12:01.474511,disney,27,142.50999450683594,3,2,20,0,0
2022-02-08 04:17:49.619288,disney,27,142.50999450683594,3,2,20,0,0
2022-02-08 04:23:38.303058,disney,21,142.50999450683594,3,2,20,0,0
2022-02-08 04:29:24.094071,disney,20,142.50999450683594,4,1,20,0,0
2022-02-08 04:35:11.189780,disney,16,142.50999450683594,4,0,20,0,0
2022-02-08 04:40:56.656519,disney,15,142.50999450683594,3,0,20,0,0
2022-02-08 04:46:42.309816,disney,10,142.50999450683594,2,0,20,0,0
2022-02-08 04:52:30.004303,disney,13,142.50999450683594,2,1,20,0,0
2022-02-08 04:58:19.456371,disney,13,142.50999450683594,2,1,20,0,0
2022-02-08 05:04:05.414529,disney,20,142.50999450683594,2,1,20,0,0
2022-02-08 05:09:53.079629,disney,21,142.50999450683594,1,0,20,0,0
2022-02-08 05:15:40.645348,disney,23,142.50999450683594,2,2,20,0,0
2022-02-08 05:21:30.224685,disney,22,142.50999450683594,3,2,20,0,1
2022-02-08 05:27:17.872137,disney,23,142.50999450683594,3,2,20,0,0
2022-02-08 05:33:06.079059,disney,26,142.50999450683594,3,3,20,0,0
2022-02-08 05:38:54.840707,disney,23,142.50999450683594,2,3,20,0,0
2022-02-08 05:44:42.176580,disney,24,142.50999450683594,2,2,20,0,0
2022-02-08 05:50:27.971138,disney,24,142.50999450683594,2,2,20,0,0
2022-02-08 05:56:19.461831,disney,26,142.50999450683594,2,3,20,0,0
2022-02-08 06:02:07.277651,disney,35,142.50999450683594,4,4,20,0,0
2022-02-08 06:07:55.362396,disney,31,142.50999450683594,2,3,20,0,0
2022-02-08 06:13:44.361751,disney,31,142.50999450683594,5,3,20,0,0
2022-02-08 06:19:30.493580,disney,28,142.50999450683594,4,4,20,0,0
2022-02-08 06:25:19.562446,disney,27,142.50999450683594,3,5,20,0,0
2022-02-08 06:31:06.353268,disney,28,142.50999450683594,4,4,20,0,0
2022-02-08 06:36:54.842827,disney,32,142.50999450683594,6,4,20,0,0
2022-02-08 06:42:44.833314,disney,32,142.50999450683594,7,4,20,0,0
2022-02-08 06:48:36.255822,disney,34,142.50999450683594,8,4,20,0,0
2022-02-08 06:56:00.851352,disney,35,142.50999450683594,8,3,20,0,0
2022-02-08 07:01:49.478459,disney,42,142.50999450683594,8,4,20,0,0
2022-02-08 07:07:40.762453,disney,48,142.50999450683594,10,5,20,0,0
2022-02-08 07:13:33.444344,disney,46,142.50999450683594,6,5,20,0,0
2022-02-08 07:19:26.405044,disney,49,142.50999450683594,6,5,20,0,0
2022-02-08 07:25:36.416695,disney,44,142.50999450683594,6,5,20,0,0
2022-02-08 07:31:24.415764,disney,44,141.4949951171875,2,4,20,1,0
2022-02-08 07:37:11.849119,disney,40,141.51499938964844,1,4,20,1,0
2022-02-08 07:43:01.639115,disney,37,141.7310028076172,0,3,20,1,0
2022-02-08 07:48:50.739737,disney,40,142.35000610351562,1,4,20,1,0
2022-02-08 07:54:37.920452,disney,38,142.14999389648438,1,4,20,1,0
2022-02-08 08:00:25.004498,disney,45,141.36000061035156,7,5,20,1,0
2022-02-08 08:06:13.951295,disney,36,141.10000610351562,3,3,20,0,0
2022-02-08 08:12:05.029242,disney,39,141.1082000732422,3,3,20,1,0
2022-02-08 08:17:55.126976,disney,35,141.18499755859375,3,1,20,1,0
2022-02-08 08:23:45.213823,disney,38,141.52999877929688,5,2,20,1,0
2022-02-08 08:29:34.329173,disney,33,140.875,4,3,20,1,0
2022-02-08 08:35:22.303399,disney,39,140.80999755859375,5,4,20,0,0
2022-02-08 08:41:09.732269,disney,33,141.02999877929688,5,2,20,0,0
2022-02-08 08:47:01.824633,disney,30,141.27499389648438,5,3,20,0,0
2022-02-08 08:52:53.144013,disney,31,141.47000122070312,2,2,20,0,0
2022-02-08 08:58:43.955684,disney,27,142.07000732421875,3,2,20,0,0
2022-02-08 09:04:35.939570,disney,41,142.13999938964844,4,2,20,0,0
2022-02-08 09:10:24.711167,disney,42,142.13900756835938,4,3,20,0,0
2022-02-08 09:16:14.157442,disney,36,142.23500061035156,3,2,20,0,0
2022-02-08 09:22:02.130576,disney,37,142.07150268554688,4,2,20,0,0
2022-02-08 09:27:49.572879,disney,37,141.86000061035156,6,3,20,0,0
2022-02-08 09:33:41.063111,disney,34,142.10000610351562,4,3,20,0,0
2022-02-08 09:39:28.527122,disney,35,141.98500061035156,3,3,20,0,0
2022-02-08 09:45:18.910120,disney,32,141.97999572753906,3,2,20,0,0
2022-02-08 09:51:07.850191,disney,30,142.0050048828125,3,2,20,0,0
2022-02-08 09:56:57.462431,disney,36,141.80999755859375,3,3,20,0,0
2022-02-08 10:04:09.889508,disney,40,141.6199951171875,5,3,20,1,0
2022-02-08 10:18:48.606556,disney,47,141.47000122070312,7,3,20,2,0
2022-02-08 10:25:54.489217,disney,45,141.56590270996094,5,2,20,2,0
2022-02-08 10:36:52.406638,disney,37,141.8000030517578,3,2,20,1,0
2022-02-08 10:42:41.628316,disney,39,141.75999450683594,3,4,20,1,0
2022-02-08 10:54:48.338058,disney,33,141.91990661621094,4,4,20,2,0
2022-02-08 11:03:09.565361,disney,52,141.72000122070312,4,6,20,1,0
2022-02-08 11:10:29.155565,disney,46,141.66000366210938,4,2,20,0,0
2022-02-08 11:20:07.859039,disney,40,141.63999938964844,4,3,20,0,0
2022-02-08 11:25:58.596410,disney,41,141.5399932861328,4,3,20,1,0
2022-02-08 11:34:57.085699,disney,32,141.9199981689453,4,3,20,1,0
2022-02-08 11:42:30.071230,disney,31,141.85000610351562,5,3,20,1,0
2022-02-08 11:48:18.597967,disney,33,141.94020080566406,4,3,20,1,0
2022-02-08 11:56:38.379673,disney,31,141.9550018310547,4,2,20,0,0
2022-02-08 12:02:27.168046,disney,40,142.18499755859375,8,3,20,0,1
2022-02-08 12:08:51.259824,disney,42,142.30999755859375,6,5,20,0,1
2022-02-08 12:17:31.669592,disney,38,142.08999633789062,4,2,20,0,1
2022-02-08 12:27:12.916970,disney,29,141.8280029296875,1,1,20,0,1
2022-02-08 12:34:45.242234,disney,28,141.92999267578125,1,1,20,0,1
2022-02-08 12:40:34.815146,disney,28,141.8000030517578,1,1,20,0,1
2022-02-08 12:46:25.928239,disney,28,141.88600158691406,1,1,20,0,1
2022-02-08 12:52:26.736110,disney,23,141.94000244140625,1,1,20,0,1
2022-02-08 12:59:41.795783,disney,28,141.80999755859375,3,1,20,0,1
2022-02-08 13:07:22.049399,disney,33,141.6750030517578,10,3,20,0,0
2022-02-08 13:13:09.734936,disney,33,142.16000366210938,13,3,20,0,0
2022-02-08 13:23:56.629805,disney,32,142.3677978515625,11,1,20,0,0
2022-02-08 13:30:59.760759,disney,29,142.32000732421875,7,2,20,0,0
2022-02-08 13:39:20.034893,disney,28,142.4290008544922,6,1,20,0,0
2022-02-08 13:48:21.540041,disney,30,142.48919677734375,6,0,20,0,0
2022-02-08 14:00:33.331266,disney,40,142.5500030517578,9,1,20,0,0
2022-02-08 14:06:21.551822,disney,39,142.5500030517578,6,1,20,1,0
2022-02-08 14:12:11.059865,disney,41,142.5500030517578,5,1,20,0,0
2022-02-08 14:18:33.373308,disney,37,142.47999572753906,5,1,20,1,0
2022-02-08 14:25:56.648390,disney,38,142.47999572753906,6,0,20,1,0
2022-02-08 14:34:03.954398,disney,32,142.47999572753906,5,0,20,0,0
2022-02-08 14:41:09.676177,disney,33,142.47999572753906,7,1,20,1,0
2022-02-08 14:53:14.637382,disney,27,142.47999572753906,2,2,20,2,0
2022-02-08 14:59:02.503711,disney,26,142.47999572753906,3,1,20,2,0
2022-02-08 15:04:57.455003,disney,38,142.47999572753906,4,2,20,1,0
2022-02-08 15:12:21.340864,disney,42,142.47999572753906,5,3,20,1,0
2022-02-08 15:20:00.795413,disney,40,142.47999572753906,5,2,20,1,0
2022-02-08 15:32:18.760890,disney,39,142.47999572753906,4,1,20,1,0
2022-02-08 15:40:50.724699,disney,31,142.47999572753906,4,1,20,1,0
2022-02-08 15:48:14.106083,disney,32,142.47999572753906,5,1,20,1,0
2022-02-08 15:54:04.858994,disney,29,142.47999572753906,5,2,20,1,1
2022-02-08 16:01:46.115731,disney,40,142.47999572753906,12,1,20,0,1
2022-02-08 16:09:28.421181,disney,35,142.47999572753906,11,1,20,0,1
2022-02-08 16:16:31.895638,disney,36,142.47999572753906,10,1,20,0,1
2022-02-08 16:26:05.264100,disney,34,142.47999572753906,9,2,20,0,1
2022-02-08 16:31:53.838192,disney,37,142.47999572753906,11,2,20,0,1
2022-02-08 18:01:41.239715,disney,24,142.47999572753906,0,2,20,2,0
2022-02-08 18:09:57.093248,disney,30,142.47999572753906,0,3,20,2,0
2022-02-08 18:17:59.649451,disney,27,142.47999572753906,3,2,20,2,0
2022-02-08 18:25:25.133740,disney,30,142.47999572753906,5,1,20,2,0
2022-02-08 18:34:12.546153,disney,28,142.47999572753906,5,1,20,1,0
2022-02-08 18:44:08.889241,disney,26,142.47999572753906,5,1,20,1,0
2022-02-08 18:53:48.139019,disney,26,142.47999572753906,5,1,20,1,0
2022-02-08 19:01:24.994023,disney,34,142.47999572753906,6,2,20,0,0
2022-02-08 19:09:46.295424,disney,29,142.47999572753906,7,2,20,0,0
2022-02-08 19:17:38.612756,disney,24,142.47999572753906,7,2,20,0,0
2022-02-08 19:27:45.229347,disney,20,142.47999572753906,6,2,20,0,1
2022-02-08 19:34:42.187800,disney,17,142.47999572753906,5,1,20,0,0
2022-02-08 19:41:01.223747,disney,15,142.47999572753906,4,1,20,0,1
2022-02-08 19:48:37.465522,disney,9,142.47999572753906,2,0,20,0,0
2022-02-08 21:31:20.888288,disney,17,142.47999572753906,1,1,20,0,0
2022-02-08 21:38:36.932674,disney,17,142.47999572753906,1,1,20,0,0
2022-02-08 22:00:19.756574,disney,13,142.47999572753906,3,0,20,0,0
2022-02-08 22:09:29.554767,disney,14,142.47999572753906,3,1,20,0,0
2022-02-08 22:15:28.924674,disney,12,142.47999572753906,0,1,20,0,1
2022-02-08 22:22:43.520790,disney,7,142.47999572753906,0,1,20,0,1
2022-02-08 22:30:59.170792,disney,9,142.47999572753906,0,1,20,1,1
2022-02-08 22:38:09.402517,disney,11,142.47999572753906,1,1,20,0,1
2022-02-08 22:44:06.890282,disney,12,142.47999572753906,1,1,20,1,1
2022-02-08 22:50:04.055832,disney,10,142.47999572753906,1,1,20,0,1
2022-02-08 22:56:03.707669,disney,10,142.47999572753906,1,1,20,0,1
2022-02-08 23:03:28.175620,disney,21,142.47999572753906,1,2,20,0,1
2022-02-08 23:09:47.255686,disney,23,142.47999572753906,1,2,20,0,1
2022-02-08 23:20:41.187169,disney,24,142.47999572753906,1,1,20,0,0
2022-02-08 23:26:35.669132,disney,22,142.47999572753906,1,1,20,0,0
2022-02-08 23:32:33.219010,disney,23,142.47999572753906,0,2,20,0,0
2022-02-08 23:41:20.612043,disney,19,142.47999572753906,1,2,20,0,0
2022-02-08 23:50:02.393937,disney,19,142.47999572753906,1,1,20,0,0
2022-02-08 23:59:47.238566,disney,22,142.47999572753906,1,1,20,0,0
2022-02-09 00:05:44.707486,disney,31,142.47999572753906,2,1,20,0,0
2022-02-09 00:11:38.662776,disney,27,142.47999572753906,3,1,20,0,0
2022-02-09 00:18:58.276055,disney,29,142.47999572753906,3,1,20,0,0
2022-02-09 00:26:48.548731,disney,31,142.47999572753906,6,0,20,0,0
2022-02-09 00:34:18.468045,disney,28,142.47999572753906,5,0,20,0,0
2022-02-09 00:40:12.563935,disney,26,142.47999572753906,5,0,20,0,0
2022-02-09 00:48:41.316754,disney,22,142.47999572753906,4,0,20,0,0
2022-02-09 00:58:50.250495,disney,21,142.47999572753906,4,0,20,0,0
2022-02-09 01:06:28.018080,disney,25,142.47999572753906,5,0,20,0,0
2022-02-09 01:17:21.397133,disney,25,142.47999572753906,3,1,20,0,0
2022-02-09 01:23:19.890584,disney,21,142.47999572753906,2,1,20,0,0
2022-02-09 01:29:57.697083,disney,19,142.47999572753906,2,1,20,0,0
2022-02-09 01:36:10.401144,disney,18,142.47999572753906,1,1,20,0,0
2022-02-09 01:44:43.788615,disney,19,142.47999572753906,2,0,20,0,0
2022-02-09 01:53:13.040976,disney,19,142.47999572753906,2,0,20,0,0
2022-02-09 02:00:37.966901,disney,30,142.47999572753906,3,3,20,0,0
2022-02-09 02:07:48.158386,disney,27,142.47999572753906,4,3,20,0,0
2022-02-09 02:18:10.927312,disney,28,142.47999572753906,3,2,20,0,0
2022-02-09 02:25:19.309502,disney,26,142.47999572753906,2,1,20,0,0
2022-02-09 02:35:42.231051,disney,20,142.47999572753906,1,1,20,0,0
2022-02-09 02:44:25.030059,disney,16,142.47999572753906,1,1,20,0,0
2022-02-09 02:52:50.190217,disney,14,142.47999572753906,2,1,20,2,0
2022-02-09 03:02:35.655790,disney,21,142.47999572753906,1,1,20,0,0
2022-02-09 03:11:02.575883,disney,22,142.47999572753906,2,2,20,1,0
2022-02-09 03:22:03.190776,disney,17,142.47999572753906,2,2,20,2,0
2022-02-09 03:29:29.734028,disney,23,142.47999572753906,5,3,20,1,0
2022-02-09 03:37:00.472726,disney,19,142.47999572753906,4,1,20,2,0
2022-02-09 03:42:53.617738,disney,20,142.47999572753906,4,1,20,1,0
2022-02-09 03:50:16.440833,disney,21,142.47999572753906,4,2,20,1,0
2022-02-09 03:57:31.666314,disney,24,142.47999572753906,5,4,20,0,0
2022-02-09 04:03:47.401135,disney,34,142.47999572753906,6,5,20,0,0
2022-02-09 04:18:26.144802,disney,30,142.47999572753906,3,4,20,0,0
2022-02-09 04:26:00.881073,disney,30,142.47999572753906,3,3,20,1,0
2022-02-09 04:36:56.213403,disney,27,142.47999572753906,3,3,20,0,0
2022-02-09 04:44:13.965416,disney,24,142.47999572753906,2,1,20,0,0
2022-02-09 04:50:31.853170,disney,24,142.47999572753906,2,1,20,0,0
2022-02-09 04:56:27.803195,disney,23,142.47999572753906,3,0,20,0,0
2022-02-09 05:04:08.647538,disney,27,142.47999572753906,4,0,20,0,0
2022-02-09 05:11:16.405409,disney,25,142.47999572753906,3,0,20,0,0
2022-02-09 05:18:50.488453,disney,33,142.47999572753906,5,1,20,0,0
2022-02-09 05:26:39.610814,disney,31,142.47999572753906,6,1,20,0,0
2022-02-09 05:37:38.393278,disney,24,142.47999572753906,4,1,20,0,0
2022-02-09 05:46:19.939290,disney,27,142.47999572753906,4,1,20,1,0
2022-02-09 05:54:07.945700,disney,24,142.47999572753906,3,1,20,1,0
2022-02-09 06:02:55.194402,disney,40,142.47999572753906,5,2,20,1,0
2022-02-09 06:10:14.618585,disney,41,142.47999572753906,3,2,20,1,0
2022-02-09 06:20:18.715091,disney,39,142.47999572753906,3,2,20,0,0
2022-02-09 06:27:09.167565,disney,37,142.47999572753906,2,2,20,0,0
2022-02-09 06:35:36.775040,disney,25,142.47999572753906,2,2,20,0,0
2022-02-09 06:43:13.748254,disney,24,142.47999572753906,6,1,20,0,0
2022-02-09 06:50:26.879186,disney,27,142.47999572753906,6,1,20,0,0
2022-02-09 06:58:04.853937,disney,23,142.47999572753906,5,1,20,0,0
2022-02-09 07:07:48.303382,disney,35,142.47999572753906,8,1,20,1,0
2022-02-09 07:16:17.850679,disney,38,142.47999572753906,11,1,20,1,0
